SDTrimSP: VERSION 6.00    16.03.2022
D -> Al2O3                                                                      
flue.-step out-layer     atoms  each-out max-layer calc_mom.  n-projec stat./dyn
        nh       nqx       ncp     idout      nqxm  ncp_proj     idrel
0.743000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.745000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.747000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.749000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.751000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.753000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.755000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.757000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.759000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.761000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.763000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.765000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.767000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.769000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.771000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.773000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.775000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.777000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.779000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.781000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.783000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.785000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.787000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.789000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.791000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.793000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.795000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.797000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.799000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.801000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.803000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.805000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.807000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.809000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.811000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.813000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.815000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.817000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.819000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.821000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.823000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.825000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.827000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.829000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.831000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.833000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.835000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.837000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.839000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.841000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.843000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.845000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.847000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.849000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.851000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.853000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.855000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.857000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.859000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.861000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.863000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.865000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.867000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.869000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.871000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.873000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.875000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.877000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.879000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.881000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.883000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.885000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.887000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.889000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.891000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.893000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.895000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.897000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.899000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.901000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.903000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.905000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.907000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.909000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.911000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.913000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.915000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.917000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.919000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.921000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.923000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.925000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.927000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.929000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.931000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.933000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.935000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.937000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.939000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.941000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.943000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.945000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.947000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.949000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.951000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.953000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.955000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.957000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.959000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.961000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.963000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.965000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.967000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.969000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.971000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.973000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.975000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.977000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.979000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.981000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.983000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.985000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.987000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.989000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.991000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.993000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.995000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.997000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.999000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
  0.30000000E+02  0.00000000E+00 !--- fluc srrc sbe:   0.00000  13.36800   5.54800
  0.000000000000E+00  0.400000000000E+00  0.600000000000E+00 !--- csf(ncp)      
  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.000000000000E+00  0.470780000000E+02  0.706170000000E+02 !--- ard(1:ncp)    
  0.300000000000E+05  0.000000000000E+00  0.000000000000E+00 !--- nproj         
  0.641500000000E+04  0.000000000000E+00  0.000000000000E+00 !--- iback_p(1:ncp)
  0.131898031899E+07  0.000000000000E+00  0.000000000000E+00 !--- eback_p(1:ncp)
  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 !--- itran_p(1:ncp)
  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 !--- etran_p(1:ncp)
  0.000000000000E+00  0.970000000000E+02  0.731000000000E+03 !--- iback_r(1:ncp)**********   0.00323
  0.000000000000E+00  0.155059421750E+04  0.996287599685E+04 !--- eback_r(1:ncp)
  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 !--- itran_r(1:ncp)
  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 !--- etran_r(1:ncp)
  0.150000000000E+08  0.000000000000E+00  0.000000000000E+00 !--- e_tot_p(1:ncp)
  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 !--- reem   (1:ncp)
  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 !--- d_chem(1:ncp) 
0.100000E+01   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.300000E+01   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.500000E+01   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.700000E+01   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.900000E+01   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.110000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.130000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.150000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.170000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.190000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.210000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.230000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.250000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.270000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.290000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.310000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.330000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.350000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.370000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.390000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.410000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.430000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.450000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.470000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.490000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.510000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.530000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.550000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.570000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.590000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.610000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.630000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.650000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.670000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.690000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.710000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.730000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.750000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.770000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.790000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.810000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.830000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.850000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.870000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.890000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.910000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.930000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.950000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.970000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.990000E+02   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.101000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.103000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.105000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.107000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.109000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.111000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.113000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.115000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.117000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.119000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.121000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.123000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.125000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.127000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.129000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.131000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.133000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.135000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.137000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.139000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.141000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.143000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.145000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.147000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.149000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.151000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.153000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.155000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.157000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.159000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.161000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.163000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.165000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.167000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.169000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.171000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.173000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.175000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.177000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.179000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.181000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.183000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.185000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.187000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.189000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.191000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.193000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.195000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.197000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.199000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.201000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.203000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.205000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.207000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.209000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.211000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.213000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.215000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.217000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.219000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.221000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.223000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.225000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.227000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.229000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.231000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.233000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.235000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.237000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.239000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.241000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.243000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.245000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.247000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.249000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.251000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.253000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.255000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.257000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.259000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.261000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.263000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.265000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.267000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.269000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.271000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.273000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.275000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.277000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.279000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.281000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.283000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.285000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.287000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.289000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.291000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.293000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.295000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.297000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.299000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.301000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.303000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.305000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.307000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.309000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.311000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.313000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.315000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.317000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.319000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.321000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.323000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.325000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.327000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.329000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.331000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.333000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.335000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.337000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.339000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.341000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.343000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.345000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.347000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.349000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.351000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.353000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.355000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.357000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.359000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.361000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.363000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.365000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.367000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.369000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.371000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.373000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.375000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.377000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.379000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
0.381000E+03   0.117695E+00      0.00000  0.40000  0.60000  0.00000  0.00000
